racha_actual,puntaje_estrategia,payout,ret_1m,ret_3m,ret_5m,slope_5m,rv_20,range_norm,bb_z,body_ratio,wick_imbalance,micro_trend_persist,close_0,close_1,close_2,close_3,close_4,close_5,close_6,close_7,close_8,close_9,close_10,close_11,close_12,close_13,close_14,close_15,close_16,close_17,close_18,close_19,row_has_proxy_features,row_train_eligible,result_bin
-1.0,0.41036886733573436,0.95,0.5206000000000001,0.5546000000000001,0.5410000000000001,0.04412354278048989,0.15208850461900347,0.2804337886058379,-0.27257142857142835,0.5206000000000001,-0.788142857142857,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
3.0,0.38110827607675585,0.95,0.5953999999999999,0.5974,0.5966,0.031848213681374735,0.15485222159689027,0.29126874647058404,-0.15028571428571402,0.5953999999999999,-0.6975714285714285,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
3.0,0.4274762078425869,0.95,0.5786000000000001,0.5880000000000001,0.5842400000000001,0.044300244860819425,0.15425864787860177,0.28886969366599125,-0.17714285714285682,0.5786000000000001,-0.7042857142857142,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-1.0,0.3745819097799566,0.95,0.5844,0.5913999999999998,0.5885999999999999,0.031817055340144916,0.15446644687698918,0.2897118746910235,-0.16742857142857182,0.5844,-0.761857142857143,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-1.0,0.09291587950388493,0.9550000000000001,-0.22260000000000005,-0.20200000000000004,-0.21024000000000004,0.0036893637555595092,0.006221966923507516,0.05247105826791366,-0.7877,0.22260000000000005,-0.916925,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-2.0,0.1323129747585788,0.9524999999999999,0.3012,0.08040000000000007,0.16872000000000006,0.014370704696412218,0.0030123368457641853,0.039557029662313614,-0.8091999999999999,0.3012,-0.8923,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-1.0,0.13029630809191217,0.9550000000000001,0.3012,0.08040000000000007,0.16872000000000006,0.014370704696412218,0.0030123368457641853,0.039557029662313614,-0.8091999999999999,0.3012,-0.9223,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-1.0,0.3774227722960932,0.9550000000000001,-0.6142,-0.5202,-0.5578000000000001,0.03437554170719787,0.06721350930433667,0.21719845860285747,-0.1022857142857142,0.6142,-0.7455714285714286,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-2.0,0.3794394389627599,0.9524999999999999,-0.6142,-0.5202,-0.5578000000000001,0.03437554170719787,0.06721350930433667,0.21719845860285747,-0.1022857142857142,0.6142,-0.7155714285714285,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-1.0,0.12688448221965276,0.9550000000000001,0.2658,0.05939999999999998,0.14195999999999998,0.014501837581220053,0.003234053246813806,0.035805556245338294,-0.8374,0.2658,-0.92935,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-2.0,0.38160416941294617,0.9524999999999999,-0.6198,-0.5232,-0.56184,0.03442741373594422,0.06751841253050495,0.21822155349871047,-0.08628571428571441,0.6198,-0.7115714285714286,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-3.0,0.3935830359411831,0.9524999999999999,-0.7166,-0.6559999999999999,-0.68024,0.026675298173067033,0.10124798359331455,0.268812219587981,0.19028571428571417,0.7166,-0.6124285714285714,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-2.0,0.38895207238783547,0.9524999999999999,-0.7103999999999999,-0.6514,-0.6749999999999999,0.026597161203307285,0.10058697418845908,0.2674173460519313,0.1725714285714286,0.7103999999999999,-0.6468571428571428,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1.0,0.35167745552278346,0.95,-0.5666,-0.5904,-0.5808800000000001,0.027638502014949246,0.1097310081770162,0.2586291941951548,-0.17028571428571426,0.5666,-0.7625714285714286,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
1.0,0.35092381557351626,0.95,-0.564,-0.5886,-0.5787599999999999,0.027616658492707304,0.10953161164873104,0.25812981160212684,-0.1754285714285715,0.564,-0.7638571428571429,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-2.0,0.3531071489068496,0.9524999999999999,-0.564,-0.5886,-0.5787599999999999,0.027616658492707304,0.10953161164873104,0.25812981160212684,-0.1754285714285715,0.564,-0.7338571428571429,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-4.0,0.24075756198649306,0.951875,-0.34739999999999993,-0.015600000000000024,-0.14831999999999998,0.030890401120344295,0.1433585062110203,0.21926778173452524,-0.8185,0.34739999999999993,-0.834625,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2.0,0.3511579556017927,0.95,-0.5526,-0.034200000000000015,-0.24156000000000002,0.03134026497803901,0.1486631401608507,0.24004775315177077,-0.27828571428571436,0.5526,-0.7595714285714286,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2.0,0.3540957733234314,0.95,-0.5596,-0.042600000000000054,-0.24940000000000004,0.031434947027409024,0.14980068494450893,0.2419302278876851,-0.25828571428571423,0.5596,-0.7545714285714286,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1.0,0.3519957733234314,0.95,-0.5596,-0.042600000000000054,-0.24940000000000004,0.031434947027409024,0.14980068494450893,0.2419302278876851,-0.25828571428571423,0.5596,-0.7845714285714286,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2.0,0.3557930313363239,0.95,-0.5636,-0.04760000000000005,-0.254,0.031491898899140926,0.1504884726356548,0.24304183643382277,-0.24685714285714289,0.5636,-0.7517142857142858,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-3.0,0.2589258108600415,0.9537500000000001,0.3969999999999999,0.3252000000000001,0.35392,0.03328853630786122,0.061090148386553356,0.17757726470139137,-0.6389,0.3969999999999999,-0.819725,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-5.0,0.31789506061081396,0.9540630000000001,0.4194,0.3425999999999999,0.37332,0.03363180772787836,0.06297029356824346,0.18297942122275457,-0.6190000000000001,0.4194,-0.75475,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-1.0,0.10690495097972552,0.9550000000000001,0.01,-0.21280000000000002,-0.12368000000000001,0.009359373496075683,0.018479385284612015,0.06785801913439457,-0.8886000000000001,0.01,-0.94215,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-1.0,0.10914466821697309,0.9550000000000001,-0.17799999999999996,0.11180000000000007,-0.004119999999999943,0.008865401102107928,0.017249907693728916,0.07030606444579779,-0.8551,0.17799999999999996,-0.933775,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-1.0,0.10893153033995262,0.9550000000000001,-0.17459999999999995,0.11379999999999996,-0.0015600000000000197,0.008844406398957172,0.017198431614193876,0.07007677776580523,-0.8558000000000001,0.17459999999999995,-0.9339500000000001,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-1.0,0.31318303699881034,0.95,-0.4618,-0.3912,-0.41944,0.02912988657125898,0.12415530509829853,0.245274000642803,-0.5377142857142857,0.4618,-0.8544285714285714,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-6.0,0.1444526821451417,0.95,0.39120000000000005,0.22299999999999998,0.29028,0.00913287614855539,0.017911243858165893,0.09731727531276323,-0.6929000000000001,0.39120000000000005,-0.743225,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-4.0,0.2452651093507928,0.9537500000000001,0.5586000000000001,-0.009200000000000017,0.21792000000000006,0.01088787731245445,0.022519329377186703,0.10379727466920696,-0.2611428571428568,0.5586000000000001,-0.6952857142857142,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-2.0,0.13039080184830174,0.9524999999999999,0.2531999999999999,-0.011200000000000045,0.09455999999999995,0.0158772183575625,0.005649752291984389,0.03823104590717429,-0.8678,0.2531999999999999,-0.90695,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1.0,0.1278591195972702,0.95,0.24719999999999998,-0.01780000000000001,0.08819999999999999,0.015802286933239335,0.005513751902773478,0.03788242271401826,-0.8675,0.24719999999999998,-0.936875,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-2.0,0.135457536843765,0.9524999999999999,0.28400000000000003,0.02180000000000007,0.12668000000000007,0.016270975736457267,0.006373101056096897,0.04357004559040727,-0.8471,0.28400000000000003,-0.901775,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-2.0,0.1298369277960868,0.9524999999999999,0.24379999999999996,-0.021400000000000006,0.08467999999999999,0.015760208571544802,0.005437608458967791,0.03767606238113697,-0.8674000000000001,0.24379999999999996,-0.90685,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-7.0,0.23646172294310405,0.9550000000000001,0.2822,0.28300000000000014,0.2826800000000001,0.026393412358253265,0.09888195661836974,0.20340421166886716,-0.7174,0.2822,-0.7193499999999999,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-3.0,0.16735371961440876,0.9524999999999999,0.02519999999999996,-0.07040000000000006,-0.03216000000000005,0.0247757161149391,0.02652648650332967,0.07487136654381613,-0.9522,0.02519999999999996,-0.89805,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-1.0,0.16307038628107542,0.95,0.02519999999999996,-0.07040000000000006,-0.03216000000000005,0.0247757161149391,0.02652648650332967,0.07487136654381613,-0.9522,0.02519999999999996,-0.95805,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-5.0,0.11728867263613119,0.9524999999999999,0.11040000000000007,0.11019999999999996,0.11028,0.012762700603306417,0.00040670606577730695,0.018663283953626174,-0.8897,0.11040000000000007,-0.822425,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-3.0,0.11315388625466838,0.9524999999999999,0.1186,0.11620000000000004,0.11716000000000001,0.012576431198634778,0.0001178015015684819,0.01883518214995724,-0.8826,0.1186,-0.88065,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-3.0,0.11494353067898322,0.9537500000000001,-0.11400000000000006,-0.2236,-0.17976000000000003,0.008520618164710163,0.016412411170292907,0.07210701114359754,-0.8311999999999999,0.11400000000000006,-0.8678,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-8.0,0.11764212462920891,0.9524999999999999,-0.10239999999999995,0.04079999999999998,-0.016479999999999995,0.012699691913068226,0.00030869040423275873,0.012262337843352315,-0.9284,0.10239999999999995,-0.7421,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-4.0,0.05267528285245403,0.953125,-0.006200000000000046,-0.01480000000000004,-0.011360000000000042,0.0006400696825152792,0.0010000008543682437,0.004899568214607133,-0.9894999999999999,0.006200000000000046,-0.877375,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
1.0,0.09627111618578736,0.95,-0.006200000000000046,-0.01480000000000004,-0.011360000000000042,0.01314006968251528,0.0010000008543682437,0.004899568214607133,-0.9894999999999999,0.006200000000000046,-0.967375,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
1.0,0.16950755640294377,0.95,-0.257,-0.06019999999999996,-0.13892,0.022970109968772575,0.021378205673533546,0.0816755078512717,-0.8414,0.257,-0.93035,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1.0,0.17153643523908219,0.95,-0.26439999999999997,-0.06579999999999998,-0.14523999999999998,0.023173491114977126,0.021930140115610786,0.08387911019813263,-0.8349,0.26439999999999997,-0.928725,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1.0,0.16848082824825625,0.95,-0.2531999999999999,-0.05739999999999995,-0.13571999999999995,0.022867435396299148,0.021102123612037227,0.08056133854026595,-0.8447,0.2531999999999999,-0.931175,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1.0,0.12202946288447267,0.95,0.04159999999999996,-0.09379999999999995,-0.03963999999999998,0.013406811376266467,0.030059603785820954,0.08477301499684829,-0.9323,0.04159999999999996,-0.953075,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-1.0,0.1685217113421446,0.95,-0.06959999999999994,-0.07540000000000006,-0.07308,0.02185901837034806,0.06711663590973094,0.13934927340616704,-0.9275,0.06959999999999994,-0.951875,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-1.0,0.1678478359144444,0.95,-0.065,-0.07340000000000003,-0.07004000000000002,0.021823280712961052,0.06690752524863997,0.13859152776535397,-0.9308,0.065,-0.9527,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
2.0,0.16994783591444443,0.95,-0.065,-0.07340000000000003,-0.07004000000000002,0.021823280712961052,0.06690752524863997,0.13859152776535397,-0.9308,0.065,-0.9227,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
1.0,0.17285470134457778,0.95,-0.09819999999999993,-0.08879999999999995,-0.09255999999999995,0.022094636982566106,0.0685095298061873,0.14422846606081177,-0.9065000000000001,0.09819999999999993,-0.946625,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-1.0,0.17368931625655715,0.95,-0.1036,-0.09140000000000001,-0.09628,0.02214121976177901,0.06878786307325846,0.1451697244737195,-0.9025,0.1036,-0.945625,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
2.0,0.19946970256844482,0.95,-0.13819999999999993,-0.02519999999999996,-0.07039999999999995,0.026919549280835706,0.10334010265966997,0.1755132106221673,-0.9183000000000001,0.13819999999999993,-0.919575,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
1.0,0.19419454152538185,0.95,-0.11719999999999998,-0.013400000000000033,-0.05492000000000002,0.026772849036278756,0.10207883355350977,0.17190894919473684,-0.9347,0.11719999999999998,-0.953675,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
3.0,0.19600458780063035,0.95,-0.10120000000000004,-0.0045999999999999375,-0.04323999999999998,0.02666396924968193,0.10115189820353965,0.1691987085058713,-0.9471,0.10120000000000004,-0.896775,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
2.0,0.10822536663142399,0.95,0.060400000000000065,-0.04480000000000004,-0.0027199999999999967,0.010846897722874269,0.02240611432953654,0.06721099983384479,-0.9473999999999999,0.060400000000000065,-0.92685,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
1.0,0.10658478982289354,0.95,0.05700000000000003,-0.04719999999999999,-0.00551999999999998,0.010946541901170686,0.022681894138907532,0.06771411705075406,-0.9479,0.05700000000000003,-0.956975,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-1.0,0.19144347362759565,0.95,0.10620000000000004,0.11299999999999998,0.11028,0.025079761736965286,0.0885108655029817,0.16709532018581685,-0.8904,0.10620000000000004,-0.9426,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-1.0,0.19157364644497976,0.95,0.10840000000000004,0.11420000000000002,0.11188000000000003,0.02505829221867376,0.08834996969811004,0.16721416243968878,-0.8887,0.10840000000000004,-0.942175,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-1.0,0.19029733187561784,0.95,0.08700000000000002,0.10239999999999995,0.09623999999999998,0.02526701273000784,0.08992554506066808,0.1660484693180682,-0.9053,0.08700000000000002,-0.946325,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
-1.0,0.19114178663691653,0.95,0.10099999999999994,0.11019999999999996,0.10651999999999995,0.025131128374845185,0.08889690151606022,0.16682167344440416,-0.8944000000000001,0.10099999999999994,-0.9436,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
3.0,0.06350111357852578,0.95,-0.0048000000000000395,-0.025600000000000022,-0.017280000000000028,0.003010689147891955,0.004989437133818275,0.017913139478745423,-0.9848,0.0048000000000000395,-0.9062,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
2.0,0.05856228045049787,0.95,0.014000000000000058,-0.009200000000000017,8.000000000001322e-05,0.0025671989418987124,0.004206768634453906,0.015021942730719115,-0.9884,0.014000000000000058,-0.9371,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-2.0,0.0972062971973548,0.9524999999999999,-0.12340000000000004,-0.125,-0.12436000000000001,0.0067977755405304345,0.012465291918803745,0.055463586473731986,-0.8758,0.12340000000000004,-0.90895,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-2.0,0.09105762367389443,0.9524999999999999,-0.10040000000000006,-0.10439999999999998,-0.10280000000000002,0.006232426423536029,0.011250625772119438,0.04892388637149438,-0.8976,0.10040000000000006,-0.9144,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-2.0,0.12695013534918095,0.9524999999999999,-0.09760000000000005,-0.049200000000000015,-0.06856000000000002,0.013762046303967011,0.031222953910535867,0.08781715570174252,-0.9266,0.09760000000000005,-0.92165,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
3.0,0.2001600800257288,0.95,0.06299999999999997,0.11159999999999996,0.09215999999999996,0.026508858501036854,0.09984474454699832,0.17352032404462178,-0.9127000000000001,0.06299999999999997,-0.888175,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
4.0,0.20357194137691043,0.95,0.08,0.1258,0.10747999999999999,0.026332858749449992,0.09838037693552937,0.174743084448515,-0.8971,0.08,-0.854275,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
-2.0,0.19945527471024374,0.9524999999999999,0.08,0.1258,0.10747999999999999,0.026332858749449992,0.09838037693552937,0.174743084448515,-0.8971,0.08,-0.914275,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
